Basque	Finnish	French	German	Greek_Modern	Hebrew_Modern	Hindi	Indonesian	Japanese	Korean	Mandarin	Persian	Russian	Spanish	Tagalog	Thai	Turkish	Vietnamese
0.1135822296	0.08464736938	0.02597203255	0.03328313828	-0.03599267006	0.09908065796	0.1111330032	0.01092824936	-0.01496415138	-0.01267457008	-0.02352952957	-0.02301259041	-0.07032957077	0.0206964016	0.1254846096	-0.01888508797	0.01764354706	0.06610541344
0.0460609436	0.01903524399	-0.0369799614	-0.0446577549	-0.09330506325	-0.001453113556	0.08439602852	-0.05476498604	-0.05748119354	-0.04416089058	-0.06352548599	-0.09785079956	-0.1585555077	-0.02631692886	0.2010991096	-0.07084121704	-0.03905062675	0.05386528969
0.09814243317	0.09210782051	0.06794023514	0.05026798248	-0.03839640617	0.09158229828	0.1433811188	0.0276196003	-0.01094613075	-0.03227787018	0.01785011292	-0.009346246719	-0.08095426559	0.0382601738	0.1028952599	-0.03150982857	-0.0008344650269	0.03953347206
0.1321983814	0.05648293495	0.01817059517	0.06285090446	-0.08675546646	0.08409891129	0.1377951145	0.02499232292	-0.03748440742	-0.02742385864	-0.02621378899	-0.02005223036	-0.08726687431	0.01067209244	0.1160382748	-0.04960632324	0.0339328289	0.04409489632
0.09469866753	0.05881791115	0.02897133827	0.04868612289	-0.01100611687	0.1494969845	0.06823205948	0.0209051609	0.01971845627	0.03159017563	0.06401481628	-0.004928982258	-0.03029060364	0.01090831757	0.1109971523	-0.01417617798	0.004319190979	0.04766798019
0.08616161346	0.05243244171	0.02083468437	0.02313451767	-0.01022763252	0.1016456604	0.1146927357	0.0424012661	-0.0114484787	0.002166748047	0.009573030472	-0.02431741953	-0.03370847702	0.02295746803	0.1452967644	0.01592874527	0.022128582	0.04968900681
0.123093605	0.08959054947	0.04704313278	0.07080397606	-0.05357265472	0.1133179665	0.1088409901	0.06322622299	-0.02345795631	-0.007540512085	0.04876437187	0.0008704543114	-0.07751979828	0.07954983711	0.1481612206	-0.05028266907	0.0142326355	0.04085454941
0.1138055325	0.06299309731	0.03049836159	0.04627408981	-0.03836164474	0.08794760704	0.1190376282	0.0472951889	-0.009801197052	-0.001100826263	0.004636287689	-0.01998022795	-0.0638525486	0.02120184898	0.1530644894	-0.01098980904	0.03703575134	0.08718371391
0.107619524	0.04298386574	0.002859115601	0.01829910278	-0.07192611694	0.04011011124	0.1199578285	0.01125502586	-0.02741312981	-0.02614889145	-0.04219236374	-0.03094881773	-0.1041771412	-0.01460809708	0.2414252758	-0.03722772598	0.02442259789	0.065194273
0.09291696548	0.03788371086	0.02814445496	0.03954334259	-0.006379842758	0.1065048695	0.09179377556	0.02214078903	0.02380800247	0.01782197952	0.02816023827	-0.01122916937	-0.02917156219	0.03023023605	0.1051630497	0.0003458976746	0.04378437996	0.08147320747
0.02008414268	0.0535785675	0.02664453983	0.03889143467	-0.01614630222	0.1007042408	0.05509142876	0.02406723499	0.03958442211	0.01349627972	0.07527987957	-0.01155094504	-0.04846463203	0.03350908756	0.1185940981	0.00456430912	0.01288955212	0.03416218758
